Date,Open,High,Low,Close,Volume
03/03/81,126.56,126.56,126.56,126.56,87
04/03/81,126.32,126.32,126.32,126.32,52
05/03/81,125.08,125.08,125.08,125.08,90
06/03/81,125.28,125.28,125.28,125.28,63
09/03/81,124.37,124.37,124.37,124.37,138
10/03/81,124.15,124.15,124.15,124.15,57
11/03/81,124.30,124.30,124.30,124.30,79
12/03/81,124.18,124.18,124.18,124.18,316
13/03/81,124.37,124.37,124.37,124.37,70
16/03/81,124.77,124.77,124.77,124.77,69
17/03/81,124.84,124.84,124.84,124.84,159
18/03/81,124.95,124.95,124.95,124.95,101
19/03/81,124.93,124.93,124.93,124.93,88
20/03/81,125.12,125.12,125.12,125.12,276
23/03/81,125.73,125.73,125.73,125.73,135
24/03/81,125.47,125.47,125.47,125.47,140
25/03/81,125.35,125.35,125.35,125.35,121
26/03/81,125.54,125.54,125.54,125.54,51
27/03/81,124.47,124.47,124.47,124.47,82
30/03/81,124.53,124.53,124.53,124.53,52
31/03/81,124.31,124.31,124.31,124.31,63
01/04/81,123.84,123.84,123.84,123.84,43
02/04/81,122.94,122.94,122.94,122.94,50
03/04/81,123.93,123.93,123.93,123.93,37
07/04/81,124.52,124.52,124.52,124.52,61
08/04/81,124.32,124.32,124.32,124.32,85
09/04/81,123.96,123.96,123.96,123.96,70
10/04/81,123.31,123.31,123.31,123.31,95
14/04/81,122.36,122.36,122.36,122.36,51
15/04/81,122.07,122.07,122.07,122.07,82
16/04/81,122.36,122.36,122.36,122.36,72
17/04/81,122.24,122.24,122.24,122.24,63
20/04/81,122.24,122.24,122.24,122.24,85
21/04/81,122.67,122.67,122.67,122.67,220
22/04/81,122.45,122.45,122.45,122.45,33
23/04/81,122.37,122.37,122.37,122.37,182
24/04/81,122.28,122.28,122.28,122.28,208
27/04/81,122.01,122.01,122.01,122.01,63
28/04/81,121.96,121.96,121.96,121.96,89
29/04/81,121.68,121.68,121.68,121.68,56
30/04/81,121.62,121.62,121.62,121.62,36
04/05/81,121.41,121.41,121.41,121.41,56
06/05/81,121.40,121.40,121.40,121.40,116
07/05/81,121.65,121.65,121.65,121.65,83
08/05/81,121.39,121.39,121.39,121.39,137
11/05/81,120.84,120.84,120.84,120.84,245
12/05/81,120.52,120.52,120.52,120.52,78
13/05/81,119.90,119.90,119.90,119.90,115
14/05/81,119.31,119.31,119.31,119.31,90
15/05/81,119.13,119.13,119.13,119.13,62
19/05/81,118.32,118.32,118.32,118.32,45
20/05/81,118.10,118.10,118.10,118.10,64
21/05/81,118.00,118.00,118.00,118.00,30
22/05/81,118.03,118.03,118.03,118.03,62
25/05/81,117.78,117.78,117.78,117.78,97
26/05/81,117.47,117.47,117.47,117.47,38
27/05/81,117.18,117.18,117.18,117.18,30
28/05/81,117.02,117.02,117.02,117.02,26
29/05/81,116.99,116.99,116.99,116.99,25
01/06/81,116.80,116.80,116.80,116.80,95
02/06/81,116.41,116.41,116.41,116.41,64
03/06/81,115.97,115.97,115.97,115.97,152
04/06/81,115.59,115.59,115.59,115.59,42
05/06/81,115.62,115.62,115.62,115.62,41
08/06/81,115.22,115.22,115.22,115.22,36
09/06/81,115.96,115.96,115.96,115.96,116
10/06/81,115.96,115.96,115.96,115.96,25
11/06/81,115.53,115.53,115.53,115.53,26
12/06/81,115.71,115.71,115.71,115.71,21
15/06/81,116.02,116.02,116.02,116.02,39
16/06/81,115.79,115.79,115.79,115.79,36
17/06/81,115.36,115.36,115.36,115.36,16
18/06/81,115.31,115.31,115.31,115.31,30
19/06/81,114.93,114.93,114.93,114.93,28
22/06/81,114.63,114.63,114.63,114.63,222
23/06/81,114.62,114.62,114.62,114.62,26
24/06/81,113.87,113.87,113.87,113.87,49
25/06/81,113.44,113.44,113.44,113.44,52
26/06/81,112.60,112.60,112.60,112.60,54
29/06/81,112.23,112.23,112.23,112.23,242
30/06/81,112.41,112.41,112.41,112.41,100
02/07/81,112.11,112.11,112.11,112.11,111
03/07/81,112.29,112.29,112.29,112.29,45
06/07/81,112.17,112.17,112.17,112.17,46
07/07/81,111.96,111.96,111.96,111.96,69
08/07/81,111.65,111.65,111.65,111.65,51
09/07/81,111.46,111.46,111.46,111.46,79
10/07/81,111.40,111.40,111.40,111.40,36
13/07/81,111.26,111.26,111.26,111.26,25
14/07/81,111.32,111.32,111.32,111.32,34
15/07/81,111.19,111.19,111.19,111.19,70
16/07/81,111.82,111.82,111.82,111.82,64
20/07/81,113.35,113.35,113.35,113.35,91
21/07/81,113.20,113.20,113.20,113.20,61
22/07/81,113.03,113.03,113.03,113.03,56
23/07/81,112.84,112.84,112.84,112.84,54
24/07/81,112.99,112.99,112.99,112.99,68
27/07/81,112.99,112.99,112.99,112.99,127
28/07/81,112.77,112.77,112.77,112.77,47
29/07/81,112.22,112.22,112.22,112.22,83
30/07/81,111.67,111.67,111.67,111.67,65
31/07/81,111.61,111.61,111.61,111.61,73
03/08/81,111.63,111.63,111.63,111.63,13
04/08/81,110.91,110.91,110.91,110.91,23
05/08/81,110.57,110.57,110.57,110.57,28
06/08/81,110.48,110.48,110.48,110.48,37
07/08/81,110.40,110.40,110.40,110.40,46
10/08/81,110.14,110.14,110.14,110.14,41
11/08/81,109.83,109.83,109.83,109.83,38
13/08/81,109.87,109.87,109.87,109.87,26
14/08/81,109.42,109.42,109.42,109.42,48
17/08/81,108.40,108.40,108.40,108.40,71
18/08/81,107.08,107.08,107.08,107.08,58
19/08/81,107.40,107.40,107.40,107.40,33
20/08/81,106.74,106.74,106.74,106.74,187
21/08/81,106.14,106.14,106.14,106.14,75
24/08/81,106.53,106.53,106.53,106.53,101
25/08/81,105.77,105.77,105.77,105.77,57
26/08/81,104.57,104.57,104.57,104.57,124
27/08/81,104.48,104.48,104.48,104.48,205
28/08/81,104.59,104.59,104.59,104.59,188
31/08/81,104.68,104.68,104.68,104.68,65
01/09/81,104.57,104.57,104.57,104.57,111
02/09/81,104.57,104.57,104.57,104.57,40
03/09/81,103.54,103.54,103.54,103.54,157
04/09/81,103.30,103.30,103.30,103.30,70
07/09/81,103.20,103.20,103.20,103.20,147
08/09/81,103.19,103.19,103.19,103.19,49
09/09/81,103.46,103.46,103.46,103.46,124
10/09/81,103.69,103.69,103.69,103.69,157
11/09/81,103.77,103.77,103.77,103.77,226
14/09/81,104.18,104.18,104.18,104.18,152
15/09/81,103.95,103.95,103.95,103.95,278
16/09/81,104.17,104.17,104.17,104.17,60
17/09/81,104.15,104.15,104.15,104.15,60
18/09/81,104.47,104.47,104.47,104.47,144
21/09/81,105.03,105.03,105.03,105.03,275
22/09/81,105.75,105.75,105.75,105.75,488
23/09/81,106.56,106.56,106.56,106.56,628
24/09/81,106.32,106.32,106.32,106.32,331
25/09/81,105.53,105.53,105.53,105.53,354
28/09/81,105.52,105.52,105.52,105.52,323
29/09/81,104.83,104.83,104.83,104.83,174
30/09/81,105.12,105.12,105.12,105.12,288
01/10/81,104.93,104.93,104.93,104.93,104
02/10/81,104.49,104.49,104.49,104.49,98
05/10/81,104.48,104.48,104.48,104.48,62
06/10/81,104.62,104.62,104.62,104.62,198
07/10/81,104.76,104.76,104.76,104.76,93
08/10/81,104.88,104.88,104.88,104.88,85
09/10/81,105.15,105.15,105.15,105.15,170
12/10/81,105.55,105.55,105.55,105.55,144
13/10/81,105.54,105.54,105.54,105.54,111
14/10/81,105.51,105.51,105.51,105.51,92
15/10/81,105.51,105.51,105.51,105.51,89
16/10/81,105.47,105.47,105.47,105.47,195
19/10/81,105.35,105.35,105.35,105.35,27
20/10/81,105.36,105.36,105.36,105.36,47
21/10/81,105.11,105.11,105.11,105.11,42
22/10/81,105.07,105.07,105.07,105.07,54
26/10/81,104.89,104.89,104.89,104.89,41
27/10/81,104.86,104.86,104.86,104.86,69
28/10/81,104.93,104.93,104.93,104.93,121
29/10/81,105.21,105.21,105.21,105.21,54
30/10/81,105.04,105.04,105.04,105.04,65
02/11/81,105.09,105.09,105.09,105.09,48
03/11/81,105.41,105.41,105.41,105.41,82
04/11/81,105.45,105.45,105.45,105.45,162
05/11/81,105.62,105.62,105.62,105.62,169
06/11/81,105.95,105.95,105.95,105.95,183
09/11/81,106.08,106.08,106.08,106.08,233
10/11/81,106.23,106.23,106.23,106.23,120
11/11/81,106.69,106.69,106.69,106.69,129
12/11/81,106.91,106.91,106.91,106.91,310
13/11/81,107.14,107.14,107.14,107.14,129
16/11/81,107.13,107.13,107.13,107.13,169
17/11/81,107.29,107.29,107.29,107.29,280
18/11/81,106.87,106.87,106.87,106.87,169
19/11/81,106.48,106.48,106.48,106.48,243
20/11/81,106.83,106.83,106.83,106.83,185
23/11/81,107.36,107.36,107.36,107.36,119
24/11/81,107.42,107.42,107.42,107.42,162
25/11/81,107.58,107.58,107.58,107.58,173
26/11/81,107.89,107.89,107.89,107.89,351
27/11/81,108.01,108.01,108.01,108.01,160
30/11/81,108.35,108.35,108.35,108.35,174
01/12/81,108.95,108.95,108.95,108.95,222
02/12/81,108.75,108.75,108.75,108.75,194
03/12/81,108.96,108.96,108.96,108.96,157
04/12/81,110.41,110.41,110.41,110.41,202
08/12/81,110.95,110.95,110.95,110.95,182
09/12/81,110.22,110.22,110.22,110.22,181
11/12/81,109.83,109.83,109.83,109.83,117
14/12/81,107.27,107.27,107.27,107.27,86
15/12/81,107.02,107.02,107.02,107.02,125
16/12/81,107.07,107.07,107.07,107.07,134
17/12/81,107.27,107.27,107.27,107.27,88
18/12/81,107.28,107.28,107.28,107.28,71
21/12/81,106.88,106.88,106.88,106.88,87
22/12/81,106.47,106.47,106.47,106.47,55
23/12/81,105.99,105.99,105.99,105.99,116
24/12/81,105.79,105.79,105.79,105.79,83
25/12/81,105.70,105.70,105.70,105.70,56
28/12/81,105.16,105.16,105.16,105.16,106
29/12/81,105.59,105.59,105.59,105.59,408
30/12/81,106.62,106.62,106.62,106.62,92
04/01/82,106.58,106.58,106.58,106.58,91
05/01/82,106.48,106.48,106.48,106.48,141
06/01/82,106.72,106.72,106.72,106.72,92
07/01/82,106.93,106.93,106.93,106.93,26
08/01/82,107.26,107.26,107.26,107.26,47
11/01/82,107.28,107.28,107.28,107.28,74
12/01/82,107.34,107.34,107.34,107.34,56
13/01/82,107.18,107.18,107.18,107.18,157
14/01/82,107.24,107.24,107.24,107.24,89
15/01/82,107.16,107.16,107.16,107.16,24
18/01/82,107.22,107.22,107.22,107.22,160
19/01/82,106.83,106.83,106.83,106.83,52
20/01/82,106.63,106.63,106.63,106.63,73
21/01/82,106.54,106.54,106.54,106.54,38
22/01/82,106.61,106.61,106.61,106.61,142
25/01/82,106.73,106.73,106.73,106.73,57
26/01/82,106.63,106.63,106.63,106.63,25
27/01/82,106.96,106.96,106.96,106.96,74
28/01/82,106.79,106.79,106.79,106.79,77
29/01/82,106.77,106.77,106.77,106.77,32
01/02/82,106.48,106.48,106.48,106.48,19
02/02/82,106.43,106.43,106.43,106.43,24
03/02/82,106.09,106.09,106.09,106.09,22
04/02/82,105.97,105.97,105.97,105.97,43
05/02/82,106.02,106.02,106.02,106.02,30
09/02/82,105.58,105.58,105.58,105.58,13
10/02/82,105.48,105.48,105.48,105.48,36
11/02/82,106.11,106.11,106.11,106.11,57
12/02/82,106.26,106.26,106.26,106.26,144
15/02/82,106.35,106.35,106.35,106.35,62
16/02/82,106.43,106.43,106.43,106.43,61
17/02/82,106.22,106.22,106.22,106.22,63
18/02/82,106.78,106.78,106.78,106.78,77
19/02/82,106.87,106.87,106.87,106.87,63
22/02/82,106.14,106.14,106.14,106.14,46
23/02/82,106.28,106.28,106.28,106.28,74
24/02/82,106.49,106.49,106.49,106.49,73
25/02/82,106.24,106.24,106.24,106.24,102
26/02/82,106.16,106.16,106.16,106.16,59
01/03/82,105.96,105.96,105.96,105.96,32
02/03/82,106.00,106.00,106.00,106.00,18
03/03/82,105.86,105.86,105.86,105.86,33
04/03/82,105.75,105.75,105.75,105.75,23
05/03/82,105.43,105.43,105.43,105.43,42
08/03/82,105.54,105.54,105.54,105.54,83
09/03/82,105.65,105.65,105.65,105.65,64
10/03/82,105.61,105.61,105.61,105.61,39
11/03/82,105.39,105.39,105.39,105.39,53
12/03/82,105.19,105.19,105.19,105.19,53
15/03/82,105.11,105.11,105.11,105.11,48
16/03/82,104.82,104.82,104.82,104.82,116
17/03/82,104.55,104.55,104.55,104.55,47
18/03/82,103.74,103.74,103.74,103.74,48
19/03/82,103.55,103.55,103.55,103.55,40
22/03/82,103.50,103.50,103.50,103.50,89
23/03/82,103.33,103.33,103.33,103.33,49
24/03/82,102.91,102.91,102.91,102.91,39
25/03/82,102.96,102.96,102.96,102.96,116
26/03/82,103.23,103.23,103.23,103.23,95
29/03/82,102.86,102.86,102.86,102.86,63
30/03/82,103.01,103.01,103.01,103.01,102
31/03/82,102.98,102.98,102.98,102.98,85
01/04/82,103.04,103.04,103.04,103.04,39
02/04/82,103.16,103.16,103.16,103.16,49
07/04/82,102.98,102.98,102.98,102.98,93
08/04/82,102.29,102.29,102.29,102.29,113
09/04/82,102.04,102.04,102.04,102.04,107
12/04/82,102.11,102.11,102.11,102.11,70
14/04/82,102.03,102.03,102.03,102.03,72
15/04/82,102.16,102.16,102.16,102.16,63
16/04/82,102.77,102.77,102.77,102.77,128
19/04/82,103.01,103.01,103.01,103.01,72
20/04/82,102.68,102.68,102.68,102.68,123
21/04/82,102.81,102.81,102.81,102.81,74
22/04/82,102.67,102.67,102.67,102.67,90
23/04/82,103.71,103.71,103.71,103.71,138
26/04/82,104.34,104.34,104.34,104.34,55
27/04/82,104.80,104.80,104.80,104.80,162
28/04/82,105.93,105.93,105.93,105.93,257
29/04/82,105.20,105.20,105.20,105.20,149
30/04/82,104.89,104.89,104.89,104.89,69
04/05/82,105.02,105.02,105.02,105.02,86
06/05/82,104.78,104.78,104.78,104.78,90
10/05/82,104.46,104.46,104.46,104.46,85
11/05/82,104.13,104.13,104.13,104.13,122
12/05/82,104.28,104.28,104.28,104.28,67
13/05/82,104.34,104.34,104.34,104.34,86
14/05/82,104.36,104.36,104.36,104.36,193
17/05/82,104.86,104.86,104.86,104.86,116
18/05/82,104.94,104.94,104.94,104.94,127
19/05/82,105.62,105.62,105.62,105.62,209
20/05/82,106.77,106.77,106.77,106.77,268
21/05/82,107.06,107.06,107.06,107.06,624
24/05/82,106.52,106.52,106.52,106.52,522
25/05/82,106.14,106.14,106.14,106.14,137
26/05/82,106.59,106.59,106.59,106.59,403
27/05/82,106.39,106.39,106.39,106.39,78
28/05/82,106.17,106.17,106.17,106.17,116
31/05/82,105.83,105.83,105.83,105.83,48
01/06/82,105.71,105.71,105.71,105.71,468
02/06/82,105.77,105.77,105.77,105.77,80
03/06/82,105.43,105.43,105.43,105.43,61
04/06/82,105.54,105.54,105.54,105.54,98
07/06/82,105.88,105.88,105.88,105.88,173
08/06/82,105.42,105.42,105.42,105.42,75
09/06/82,105.34,105.34,105.34,105.34,38
10/06/82,105.23,105.23,105.23,105.23,26
11/06/82,105.40,105.40,105.40,105.40,53
14/06/82,105.35,105.35,105.35,105.35,32
15/06/82,105.26,105.26,105.26,105.26,37
16/06/82,105.44,105.44,105.44,105.44,77
17/06/82,105.88,105.88,105.88,105.88,62
18/06/82,106.44,106.44,106.44,106.44,83
21/06/82,106.10,106.10,106.10,106.10,108
22/06/82,106.07,106.07,106.07,106.07,76
23/06/82,106.04,106.04,106.04,106.04,32
24/06/82,106.18,106.18,106.18,106.18,157
25/06/82,106.52,106.52,106.52,106.52,75
28/06/82,106.12,106.12,106.12,106.12,35
29/06/82,106.37,106.37,106.37,106.37,65
30/06/82,106.61,106.61,106.61,106.61,121
02/07/82,106.30,106.30,106.30,106.30,85
05/07/82,106.09,106.09,106.09,106.09,15
07/07/82,106.18,106.18,106.18,106.18,21
08/07/82,106.55,106.55,106.55,106.55,48
09/07/82,106.35,106.35,106.35,106.35,44
12/07/82,106.32,106.32,106.32,106.32,32
13/07/82,106.63,106.63,106.63,106.63,36
14/07/82,106.77,106.77,106.77,106.77,33
15/07/82,107.14,107.14,107.14,107.14,74
16/07/82,107.70,107.70,107.70,107.70,68
19/07/82,107.51,107.51,107.51,107.51,75
20/07/82,107.74,107.74,107.74,107.74,112
21/07/82,107.82,107.82,107.82,107.82,131
22/07/82,108.07,108.07,108.07,108.07,192
23/07/82,108.34,108.34,108.34,108.34,118
26/07/82,108.30,108.30,108.30,108.30,52
27/07/82,106.73,106.73,106.73,106.73,243
28/07/82,107.11,107.11,107.11,107.11,299
29/07/82,107.90,107.90,107.90,107.90,276
30/07/82,108.16,108.16,108.16,108.16,222
02/08/82,108.46,108.46,108.46,108.46,183
03/08/82,108.59,108.59,108.59,108.59,267
04/08/82,109.98,109.98,109.98,109.98,342
05/08/82,109.61,109.61,109.61,109.61,280
06/08/82,109.01,109.01,109.01,109.01,105
09/08/82,108.94,108.94,108.94,108.94,152
10/08/82,108.62,108.62,108.62,108.62,104
11/08/82,108.40,108.40,108.40,108.40,116
13/08/82,108.21,108.21,108.21,108.21,108
16/08/82,108.42,108.42,108.42,108.42,68
17/08/82,108.92,108.92,108.92,108.92,135
18/08/82,109.99,109.99,109.99,109.99,232
19/08/82,111.81,111.81,111.81,111.81,406
20/08/82,112.22,112.22,112.22,112.22,406
23/08/82,114.02,114.02,114.02,114.02,403
24/08/82,119.10,119.10,119.10,119.10,907
25/08/82,119.80,119.80,119.80,119.80,"1,092"
26/08/82,118.83,118.83,118.83,118.83,827
27/08/82,120.36,120.36,120.36,120.36,623
30/08/82,123.53,123.53,123.53,123.53,972
31/08/82,124.09,124.09,124.09,124.09,"1,165"
01/09/82,121.60,121.60,121.60,121.60,641
02/09/82,122.91,122.91,122.91,122.91,976
03/09/82,124.93,124.93,124.93,124.93,"1,104"
06/09/82,127.80,127.80,127.80,127.80,"1,183"
07/09/82,128.26,128.26,128.26,128.26,819
08/09/82,131.50,131.50,131.50,131.50,"1,387"
09/09/82,133.38,133.38,133.38,133.38,"1,669"
10/09/82,136.76,136.76,136.76,136.76,"2,215"
13/09/82,138.77,138.77,138.77,138.77,"2,632"
14/09/82,131.89,131.89,131.89,131.89,"1,899"
15/09/82,127.09,127.09,127.09,127.09,"1,555"
16/09/82,129.88,129.88,129.88,129.88,"1,309"
17/09/82,129.41,129.41,129.41,129.41,750
20/09/82,124.47,124.47,124.47,124.47,624
21/09/82,125.73,125.73,125.73,125.73,442
22/09/82,126.92,126.92,126.92,126.92,564
23/09/82,128.03,128.03,128.03,128.03,419
24/09/82,129.50,129.50,129.50,129.50,737
27/09/82,128.84,128.84,128.84,128.84,552
28/09/82,128.02,128.02,128.02,128.02,534
29/09/82,127.38,127.38,127.38,127.38,253
30/09/82,126.24,126.24,126.24,126.24,536
01/10/82,125.67,125.67,125.67,125.67,233
04/10/82,123.84,123.84,123.84,123.84,433
05/10/82,121.20,121.20,121.20,121.20,433
06/10/82,123.98,123.98,123.98,123.98,433
07/10/82,124.70,124.70,124.70,124.70,393
08/10/82,125.61,125.61,125.61,125.61,454
11/10/82,126.30,126.30,126.30,126.30,626
12/10/82,125.14,125.14,125.14,125.14,696
13/10/82,125.15,125.15,125.15,125.15,241
14/10/82,126.28,126.28,126.28,126.28,614
15/10/82,126.00,126.00,126.00,126.00,373
18/10/82,125.27,125.27,125.27,125.27,221
19/10/82,125.85,125.85,125.85,125.85,244
20/10/82,125.06,125.06,125.06,125.06,119
21/10/82,125.24,125.24,125.24,125.24,146
22/10/82,126.65,126.65,126.65,126.65,225
26/10/82,127.54,127.54,127.54,127.54,413
27/10/82,127.84,127.84,127.84,127.84,331
28/10/82,127.63,127.63,127.63,127.63,377
29/10/82,127.49,127.49,127.49,127.49,249
01/11/82,127.04,127.04,127.04,127.04,147
02/11/82,126.70,126.70,126.70,126.70,184
03/11/82,127.02,127.02,127.02,127.02,109
04/11/82,126.80,126.80,126.80,126.80,96
05/11/82,127.27,127.27,127.27,127.27,210
08/11/82,127.05,127.05,127.05,127.05,106
09/11/82,126.45,126.45,126.45,126.45,147
10/11/82,125.81,125.81,125.81,125.81,91
11/11/82,125.64,125.64,125.64,125.64,151
12/11/82,124.89,124.89,124.89,124.89,236
15/11/82,124.61,124.61,124.61,124.61,117
16/11/82,125.68,125.68,125.68,125.68,170
17/11/82,125.38,125.38,125.38,125.38,137
18/11/82,124.02,124.02,124.02,124.02,160
19/11/82,123.59,123.59,123.59,123.59,241
22/11/82,122.47,122.47,122.47,122.47,220
23/11/82,122.04,122.04,122.04,122.04,131
24/11/82,122.39,122.39,122.39,122.39,152
25/11/82,121.94,121.94,121.94,121.94,114
26/11/82,121.55,121.55,121.55,121.55,115
29/11/82,120.05,120.05,120.05,120.05,175
30/11/82,120.84,120.84,120.84,120.84,101
01/12/82,121.51,121.51,121.51,121.51,114
02/12/82,121.21,121.21,121.21,121.21,105
03/12/82,120.62,120.62,120.62,120.62,144
07/12/82,120.83,120.83,120.83,120.83,92
08/12/82,119.97,119.97,119.97,119.97,195
09/12/82,119.51,119.51,119.51,119.51,179
13/12/82,119.88,119.88,119.88,119.88,135
14/12/82,121.37,121.37,121.37,121.37,131
15/12/82,122.96,122.96,122.96,122.96,290
16/12/82,123.67,123.67,123.67,123.67,305
17/12/82,124.02,124.02,124.02,124.02,421
20/12/82,123.25,123.25,123.25,123.25,322
21/12/82,123.16,123.16,123.16,123.16,106
22/12/82,123.26,123.26,123.26,123.26,171
23/12/82,123.04,123.04,123.04,123.04,134
24/12/82,123.49,123.49,123.49,123.49,111
27/12/82,123.68,123.68,123.68,123.68,49
28/12/82,123.50,123.50,123.50,123.50,50
29/12/82,123.32,123.32,123.32,123.32,54
30/12/82,123.50,123.50,123.50,123.50,160
04/01/83,123.57,123.57,123.57,123.57,88
05/01/83,123.48,123.48,123.48,123.48,61
06/01/83,123.63,123.63,123.63,123.63,67
07/01/83,123.70,123.70,123.70,123.70,92
10/01/83,123.28,123.28,123.28,123.28,98
11/01/83,124.04,124.04,124.04,124.04,146
12/01/83,123.67,123.67,123.67,123.67,213
13/01/83,122.88,122.88,122.88,122.88,181
14/01/83,123.47,123.47,123.47,123.47,152
17/01/83,124.42,124.42,124.42,124.42,135
18/01/83,125.03,125.03,125.03,125.03,244
19/01/83,125.31,125.31,125.31,125.31,186
20/01/83,125.02,125.02,125.02,125.02,167
21/01/83,125.59,125.59,125.59,125.59,208
24/01/83,126.07,126.07,126.07,126.07,145
25/01/83,125.61,125.61,125.61,125.61,155
26/01/83,125.73,125.73,125.73,125.73,100
27/01/83,125.95,125.95,125.95,125.95,151
28/01/83,125.84,125.84,125.84,125.84,188
31/01/83,125.80,125.80,125.80,125.80,242
01/02/83,125.42,125.42,125.42,125.42,123
02/02/83,124.80,124.80,124.80,124.80,79
03/02/83,124.74,124.74,124.74,124.74,111
04/02/83,124.29,124.29,124.29,124.29,170
07/02/83,124.36,124.36,124.36,124.36,156
08/02/83,124.61,124.61,124.61,124.61,88
09/02/83,124.67,124.67,124.67,124.67,124
10/02/83,124.69,124.69,124.69,124.69,43
11/02/83,124.87,124.87,124.87,124.87,65
14/02/83,124.75,124.75,124.75,124.75,47
15/02/83,124.82,124.82,124.82,124.82,69
16/02/83,125.27,125.27,125.27,125.27,98
17/02/83,126.08,126.08,126.08,126.08,228
18/02/83,126.13,126.13,126.13,126.13,214
21/02/83,126.08,126.08,126.08,126.08,108
22/02/83,125.67,125.67,125.67,125.67,230
23/02/83,126.47,126.47,126.47,126.47,391
24/02/83,126.61,126.61,126.61,126.61,407
25/02/83,125.03,125.03,125.03,125.03,245
01/03/83,125.58,125.58,125.58,125.58,285
02/03/83,125.31,125.31,125.31,125.31,306
03/03/83,126.10,126.10,126.10,126.10,243
04/03/83,126.46,126.46,126.46,126.46,436
07/03/83,127.21,127.21,127.21,127.21,240
08/03/83,126.96,126.96,126.96,126.96,313
09/03/83,127.95,127.95,127.95,127.95,770
10/03/83,128.28,128.28,128.28,128.28,380
11/03/83,128.00,128.00,128.00,128.00,174
14/03/83,127.41,127.41,127.41,127.41,179
15/03/83,127.79,127.79,127.79,127.79,206
16/03/83,129.22,129.22,129.22,129.22,408
17/03/83,131.06,131.06,131.06,131.06,785
18/03/83,131.24,131.24,131.24,131.24,667
21/03/83,130.93,130.93,130.93,130.93,366
22/03/83,131.73,131.73,131.73,131.73,483
23/03/83,131.58,131.58,131.58,131.58,376
24/03/83,130.93,130.93,130.93,130.93,363
25/03/83,130.42,130.42,130.42,130.42,295
28/03/83,130.41,130.41,130.41,130.41,149
29/03/83,130.18,130.18,130.18,130.18,261
30/03/83,130.94,130.94,130.94,130.94,213
31/03/83,131.33,131.33,131.33,131.33,242
01/04/83,131.72,131.72,131.72,131.72,412
04/04/83,131.05,131.05,131.05,131.05,263
05/04/83,130.76,130.76,130.76,130.76,86
07/04/83,130.25,130.25,130.25,130.25,179
08/04/83,130.57,130.57,130.57,130.57,221
11/04/83,130.12,130.12,130.12,130.12,294
12/04/83,130.38,130.38,130.38,130.38,239
14/04/83,130.92,130.92,130.92,130.92,319
15/04/83,131.28,131.28,131.28,131.28,378
18/04/83,132.18,132.18,132.18,132.18,613
19/04/83,132.70,132.70,132.70,132.70,708
20/04/83,133.27,133.27,133.27,133.27,570
21/04/83,132.81,132.81,132.81,132.81,574
22/04/83,132.85,132.85,132.85,132.85,397
25/04/83,134.26,134.26,134.26,134.26,663
26/04/83,135.95,135.95,135.95,135.95,"1,063"
27/04/83,135.08,135.08,135.08,135.08,732
28/04/83,135.83,135.83,135.83,135.83,618
29/04/83,137.27,137.27,137.27,137.27,755
03/05/83,138.14,138.14,138.14,138.14,604
04/05/83,137.43,137.43,137.43,137.43,697
06/05/83,137.66,137.66,137.66,137.66,434
09/05/83,137.54,137.54,137.54,137.54,761
10/05/83,135.73,135.73,135.73,135.73,598
11/05/83,136.34,136.34,136.34,136.34,427
12/05/83,136.01,136.01,136.01,136.01,298
13/05/83,135.57,135.57,135.57,135.57,490
16/05/83,136.98,136.98,136.98,136.98,548
17/05/83,137.43,137.43,137.43,137.43,603
18/05/83,138.12,138.12,138.12,138.12,438
19/05/83,138.23,138.23,138.23,138.23,523
20/05/83,138.41,138.41,138.41,138.41,432
23/05/83,138.12,138.12,138.12,138.12,384
24/05/83,137.71,137.71,137.71,137.71,212
25/05/83,137.40,137.40,137.40,137.40,293
27/05/83,137.67,137.67,137.67,137.67,282
30/05/83,138.04,138.04,138.04,138.04,246
31/05/83,138.04,138.04,138.04,138.04,352
01/06/83,137.91,137.91,137.91,137.91,141
02/06/83,137.63,137.63,137.63,137.63,331
03/06/83,137.68,137.68,137.68,137.68,172
06/06/83,137.33,137.33,137.33,137.33,184
07/06/83,137.07,137.07,137.07,137.07,180
08/06/83,136.83,136.83,136.83,136.83,134
09/06/83,136.84,136.84,136.84,136.84,150
10/06/83,137.01,137.01,137.01,137.01,107
13/06/83,137.34,137.34,137.34,137.34,362
14/06/83,137.06,137.06,137.06,137.06,161
15/06/83,137.24,137.24,137.24,137.24,112
16/06/83,137.41,137.41,137.41,137.41,70
17/06/83,137.24,137.24,137.24,137.24,113
20/06/83,138.06,138.06,138.06,138.06,185
